"Event Receive Time","Reporting IP","Event Type","Raw Event Log"
"2020-07-22 16:05:55 CEST","10.222.249.200","FortiGate-traffic-forward","<188>date=2020-07-22 time=16:05:54 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000011"" type=""traffic"" subtype=""forward"" level=""warning"" vd=""root"" eventtime=1595426755352195594 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=20389 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870011 proto=17 action=""ip-conn"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/20389"" appcat=""unscanned"" crscore=5 craction=262144 crlevel=""low"" mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:52 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:05:52 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426752792290551 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19315 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869995 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19315"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:52 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:05:52 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426752792288532 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19294 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869994 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19294"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:51 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:05:50 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426751532234813 tz=""+0200"" srcip=192.168.11.2 srcport=48955 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=49161 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869959 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/49161"" trandisp=""snat"" transip=198.18.0.200 transport=48955 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=56 sentpkt=1 rcvdpkt=1 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:51 CEST","10.222.249.200","FortiGate-traffic-forward","<188>date=2020-07-22 time=16:05:50 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000011"" type=""traffic"" subtype=""forward"" level=""warning"" vd=""root"" eventtime=1595426751532234180 tz=""+0200"" srcip=192.168.11.2 srcport=48955 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=49161 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869959 proto=17 action=""ip-conn"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/49161"" appcat=""unscanned"" crscore=5 craction=262144 crlevel=""low"" mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:51 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:05:50 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426751532209572 tz=""+0200"" srcip=192.168.11.2 srcport=48954 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=49161 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869943 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/49161"" trandisp=""snat"" transip=198.18.0.200 transport=48954 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:49 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:05:49 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426749592179413 tz=""+0200"" srcip=192.168.11.2 srcport=48954 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19294 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869809 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19294"" trandisp=""snat"" transip=198.18.0.200 transport=48954 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:49 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:05:49 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426749592186962 tz=""+0200"" srcip=192.168.11.2 srcport=48955 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19294 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869812 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19294"" trandisp=""snat"" transip=198.18.0.200 transport=48955 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:45 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:05:45 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426745122174093 tz=""+0200"" srcip=192.168.11.2 srcport=48954 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19315 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869718 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19315"" trandisp=""snat"" transip=198.18.0.200 transport=48954 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:05:45 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:05:45 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426745122175534 tz=""+0200"" srcip=192.168.11.2 srcport=48955 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19315 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5869720 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19315"" trandisp=""snat"" transip=198.18.0.200 transport=48955 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
